"YEAR","state","Type_of_Producer","Total","Coal","HydroElectric","Gas","Petroleum","Wind","wood","Nuclear","biomass","Other Gases","Pumped Storage","Geothermal","Other","Solar","GeoFips","GeoName","GdpinMioUSD","SunHours","sunUnit","AvgWindSpeed","UnitWind","Population","EducationIndex","dem_percent","rep_percent"
2015,"MO","Combined Heat and Power, Industrial Power",43202,20709,0,19866,0,0,0,0,2627,0,0,0,0,0,"29000","Missouri",329367.2,"4.73","hours","19.31","mph"," 6,028,076","13.49",41.4,56.8
2015,"MO","Combined Heat and Power, Commercial Power",163979,58069,0,76348,53,0,29061,0,0,0,0,0,0,448,"29000","Missouri",329367.2,"4.73","hours","19.31","mph"," 6,028,076","13.49",41.4,56.8
2015,"MO","Combined Heat and Power, Electric Power",39631,25533,0,14091,7,0,0,0,0,0,0,0,0,0,"29000","Missouri",329367.2,"4.73","hours","19.31","mph"," 6,028,076","13.49",41.4,56.8
2015,"MO","Electric Generators, Independent Power Producers",2514338,0,0,1409463,0,1033076,0,0,55349,0,0,0,0,16450,"29000","Missouri",329367.2,"4.73","hours","19.31","mph"," 6,028,076","13.49",41.4,56.8
2015,"MO","Electric Generators, Electric Utilities",80878917,65221210,1595020,3076646,98782,0,0,10440082,41865,0,347749,0,57564,0,"29000","Missouri",329367.2,"4.73","hours","19.31","mph"," 6,028,076","13.49",41.4,56.8
2015,"MS","Total Electric Power Industry",64757864,6399605,0,45116943,14129,0,1493078,11714588,13454,0,0,0,6066,0,"28000","Mississippi",113845.7,"4.44","hours","15.19","mph"," 2,984,345","12.94",41.1,57.6
2015,"MS","Combined Heat and Power, Industrial Power",1912810,0,0,411465,1726,0,1493027,0,525,0,0,0,6066,0,"28000","Mississippi",113845.7,"4.44","hours","15.19","mph"," 2,984,345","12.94",41.1,57.6
2015,"MS","Combined Heat and Power, Commercial Power",7117,0,0,7117,0,0,0,0,0,0,0,0,0,0,"28000","Mississippi",113845.7,"4.44","hours","15.19","mph"," 2,984,345","12.94",41.1,57.6
2015,"MS","Electric Generators, Independent Power Producers",6564984,3029029,0,3523026,0,0,0,0,12929,0,0,0,0,0,"28000","Mississippi",113845.7,"4.44","hours","15.19","mph"," 2,984,345","12.94",41.1,57.6
2015,"MS","Electric Generators, Electric Utilities",56272953,3370576,0,41175335,12403,0,51,11714588,0,0,0,0,0,0,"28000","Mississippi",113845.7,"4.44","hours","15.19","mph"," 2,984,345","12.94",41.1,57.6
2015,"MT","Total Electric Power Industry",29302401,16013206,9887729,599206,496426,1964726,21281,0,0,17055,0,0,302772,0,"30000","Montana",51508.8,"4.93","hours","21.03","mph"," 1,006,370","13.81",40.5,56.9
2015,"MT","Combined Heat and Power, Industrial Power",27781,6500,0,0,0,0,21281,0,0,0,0,0,0,0,"30000","Montana",51508.8,"4.93","hours","21.03","mph"," 1,006,370","13.81",40.5,56.9
2015,"MT","Combined Heat and Power, Electric Power",500087,0,0,0,483032,0,0,0,0,17055,0,0,0,0,"30000","Montana",51508.8,"4.93","hours","21.03","mph"," 1,006,370","13.81",40.5,56.9
2015,"MT","Electric Generators, Independent Power Producers",18057431,15785532,143093,64927,13150,1747956,0,0,0,0,0,0,302772,0,"30000","Montana",51508.8,"4.93","hours","21.03","mph"," 1,006,370","13.81",40.5,56.9
2015,"MT","Electric Generators, Electric Utilities",10717102,221173,9744636,534279,244,216770,0,0,0,0,0,0,0,0,"30000","Montana",51508.8,"4.93","hours","21.03","mph"," 1,006,370","13.81",40.5,56.9
2015,"NC","Total Electric Power Industry",128388445,39922168,4742004,36544596,434587,0,2045348,42096761,544024,0,94,0,685283,1373579,"37000","North Carolina",589829,"4.71","hours","17.99","mph"," 9,750,405","13.43",48.6,49.9
2015,"NC","Combined Heat and Power, Industrial Power",1997538,180868,0,175757,13647,0,1327078,0,1232,0,0,0,298957,0,"37000","North Carolina",589829,"4.71","hours","17.99","mph"," 9,750,405","13.43",48.6,49.9
2015,"NC","Combined Heat and Power, Commercial Power",227797,55614,10951,7977,388,0,0,0,75121,0,0,0,0,77746,"37000","North Carolina",589829,"4.71","hours","17.99","mph"," 9,750,405","13.43",48.6,49.9
2015,"NC","Combined Heat and Power, Electric Power",849983,305873,0,0,7569,0,232292,0,38042,0,0,0,266207,0,"37000","North Carolina",589829,"4.71","hours","17.99","mph"," 9,750,405","13.43",48.6,49.9
2015,"NC","Electric Generators, Independent Power Producers",6239455,31057,43547,3794307,50807,0,485979,0,429630,0,0,0,120119,1284009,"37000","North Carolina",589829,"4.71","hours","17.99","mph"," 9,750,405","13.43",48.6,49.9
2015,"NC","Electric Generators, Electric Utilities",119073672,39348755,4687506,32566555,362177,0,0,42096761,0,0,94,0,0,11824,"37000","North Carolina",589829,"4.71","hours","17.99","mph"," 9,750,405","13.43",48.6,49.9
2015,"ND","Total Electric Power Industry",37156612,27734413,2094168,711044,26459,6505704,0,0,3594,39063,0,0,42168,0,"38000","North Dakota",54854.2,"5.01","hours","18.80","mph"," 704,925","13.71",31.8,65.1
2015,"ND","Combined Heat and Power, Industrial Power",167243,102607,0,21282,697,0,0,0,3594,39063,0,0,0,0,"38000","North Dakota",54854.2,"5.01","hours","18.80","mph"," 704,925","13.71",31.8,65.1
2015,"ND","Combined Heat and Power, Commercial Power",17,0,0,0,17,0,0,0,0,0,0,0,0,0,"38000","North Dakota",54854.2,"5.01","hours","18.80","mph"," 704,925","13.71",31.8,65.1
2015,"ND","Electric Generators, Independent Power Producers",3883450,0,0,0,0,3883450,0,0,0,0,0,0,0,0,"38000","North Dakota",54854.2,"5.01","hours","18.80","mph"," 704,925","13.71",31.8,65.1
2015,"ND","Electric Generators, Electric Utilities",33105902,27631806,2094168,689762,25744,2622254,0,0,0,0,0,0,42168,0,"38000","North Dakota",54854.2,"5.01","hours","18.80","mph"," 704,925","13.71",31.8,65.1
2015,"NE","Total Electric Power Industry",39883391,24185421,1684980,430731,6115,3180463,0,10324728,70953,0,0,0,0,0,"31000","Nebraska",133439,"4.79","hours","18.51","mph"," 1,855,617","13.74",39.4,58.5
2015,"NE","Combined Heat and Power, Industrial Power",381424,380954,0,470,0,0,0,0,0,0,0,0,0,0,"31000","Nebraska",133439,"4.79","hours","18.51","mph"," 1,855,617","13.74",39.4,58.5
2015,"NE","Combined Heat and Power, Commercial Power",16923,0,0,704,0,0,0,0,16219,0,0,0,0,0,"31000","Nebraska",133439,"4.79","hours","18.51","mph"," 1,855,617","13.74",39.4,58.5
2015,"NE","Electric Generators, Independent Power Producers",2962802,0,0,0,0,2962802,0,0,0,0,0,0,0,0,"31000","Nebraska",133439,"4.79","hours","18.51","mph"," 1,855,617","13.74",39.4,58.5
2015,"NE","Electric Generators, Electric Utilities",36522242,23804467,1684980,429556,6115,217661,0,10324728,54734,0,0,0,0,0,"31000","Nebraska",133439,"4.79","hours","18.51","mph"," 1,855,617","13.74",39.4,58.5
2015,"NH","Total Electric Power Industry",20015893,936662,1270222,6051695,175564,423496,1505681,9484204,118650,0,0,0,49720,0,"33000","New Hampshire",87621,"4.61","hours","17.13","mph"," 1,321,069","14.01",52.7,45.4
2015,"NH","Combined Heat and Power, Industrial Power",31529,0,0,31450,79,0,0,0,0,0,0,0,0,0,"33000","New Hampshire",87621,"4.61","hours","17.13","mph"," 1,321,069","14.01",52.7,45.4
2015,"NH","Combined Heat and Power, Commercial Power",73165,0,0,22210,15528,0,0,0,35428,0,0,0,0,0,"33000","New Hampshire",87621,"4.61","hours","17.13","mph"," 1,321,069","14.01",52.7,45.4
2015,"NH","Electric Generators, Independent Power Producers",18216665,0,961534,5975745,54167,423496,1185531,9484204,82268,0,0,0,49720,0,"33000","New Hampshire",87621,"4.61","hours","17.13","mph"," 1,321,069","14.01",52.7,45.4
2015,"NH","Electric Generators, Electric Utilities",1694535,936662,308688,22290,105790,0,320150,0,955,0,0,0,0,0,"33000","New Hampshire",87621,"4.61","hours","17.13","mph"," 1,321,069","14.01",52.7,45.4
2015,"NJ","Total Electric Power Industry",74608860,1759096,9541,36974456,374936,21539,0,33261760,945693,221033,-169577,0,582493,627890,"34000","New Jersey",618579.3,"4.21","hours","14.33","mph"," 8,874,374","13.87",57.3,41.4
2015,"NJ","Combined Heat and Power, Industrial Power",705544,0,0,340050,75985,0,0,0,0,221033,0,0,67132,1345,"34000","New Jersey",618579.3,"4.21","hours","14.33","mph"," 8,874,374","13.87",57.3,41.4
2015,"NJ","Combined Heat and Power, Commercial Power",655729,0,0,206170,786,0,0,0,171615,0,0,0,144536,132624,"34000","New Jersey",618579.3,"4.21","hours","14.33","mph"," 8,874,374","13.87",57.3,41.4
2015,"NJ","Combined Heat and Power, Electric Power",6507480,1282322,0,5066907,67107,0,0,0,91144,0,0,0,0,0,"34000","New Jersey",618579.3,"4.21","hours","14.33","mph"," 8,874,374","13.87",57.3,41.4
2015,"NJ","Electric Generators, Independent Power Producers",66764294,476774,9541,31282869,227345,21539,0,33261760,682935,0,0,0,370825,430706,"34000","New Jersey",618579.3,"4.21","hours","14.33","mph"," 8,874,374","13.87",57.3,41.4
2015,"NJ","Electric Generators, Electric Utilities",-24188,0,0,78461,3713,0,0,0,0,0,-169577,0,0,63215,"34000","New Jersey",618579.3,"4.21","hours","14.33","mph"," 8,874,374","13.87",57.3,41.4
2015,"NM","Total Electric Power Industry",32701398,20439532,99473,9364624,62958,2090021,0,0,19573,0,0,9675,665,614877,"35000","New Mexico",98472.1,"6.77","hours","17.82","mph"," 2,080,085","13.37",54.3,43.5
2015,"NM","Combined Heat and Power, Industrial Power",861,0,0,856,5,0,0,0,0,0,0,0,0,0,"35000","New Mexico",98472.1,"6.77","hours","17.82","mph"," 2,080,085","13.37",54.3,43.5
2015,"NM","Combined Heat and Power, Commercial Power",124121,0,0,121284,0,2837,0,0,0,0,0,0,0,0,"35000","New Mexico",98472.1,"6.77","hours","17.82","mph"," 2,080,085","13.37",54.3,43.5
2015,"NM","Combined Heat and Power, Electric Power",278517,0,0,258944,0,0,0,0,19573,0,0,0,0,0,"35000","New Mexico",98472.1,"6.77","hours","17.82","mph"," 2,080,085","13.37",54.3,43.5
2015,"NM","Electric Generators, Independent Power Producers",6347128,0,0,3793530,0,2087184,0,0,0,0,0,9675,0,456739,"35000","New Mexico",98472.1,"6.77","hours","17.82","mph"," 2,080,085","13.37",54.3,43.5
2015,"NM","Electric Generators, Electric Utilities",25950771,20439532,99473,5190010,62953,0,0,0,0,0,0,0,665,158138,"35000","New Mexico",98472.1,"6.77","hours","17.82","mph"," 2,080,085","13.37",54.3,43.5
2015,"NV","Total Electric Power Industry",39046784,2657289,2264136,28999514,15982,309724,0,0,25695,5523,0,3110504,1013,1657405,"32000","Nevada",170943.8,"6.41","hours","17.43","mph"," 2,761,584","13.20",50.1,47.7
2015,"NV","Combined Heat and Power, Industrial Power",304750,0,0,302249,0,0,0,0,0,0,0,0,0,2501,"32000","Nevada",170943.8,"6.41","hours","17.43","mph"," 2,761,584","13.20",50.1,47.7
2015,"NV","Combined Heat and Power, Commercial Power",114061,0,0,69233,0,0,0,0,0,0,0,0,0,44828,"32000","Nevada",170943.8,"6.41","hours","17.43","mph"," 2,761,584","13.20",50.1,47.7
2015,"NV","Combined Heat and Power, Electric Power",2203014,0,0,2197475,16,0,0,0,0,5523,0,0,0,0,"32000","Nevada",170943.8,"6.41","hours","17.43","mph"," 2,761,584","13.20",50.1,47.7
2015,"NV","Electric Generators, Independent Power Producers",5928306,853306,15487,2140,3450,309724,0,0,25695,0,0,3110504,0,1608000,"32000","Nevada",170943.8,"6.41","hours","17.43","mph"," 2,761,584","13.20",50.1,47.7
2015,"NV","Electric Generators, Electric Utilities",30496653,1803983,2248649,26428416,12516,0,0,0,0,0,0,0,1013,2076,"32000","Nevada",170943.8,"6.41","hours","17.43","mph"," 2,761,584","13.20",50.1,47.7
2015,"NY","Total Electric Power Industry",138581686,2380066,26014520,56923415,1892293,3976980,616274,44602871,1624771,0,-422812,0,872782,100526,"36000","New York",1724759.1,"3.79","hours","15.57","mph"," 19,594,330","13.69",60.9,37.7
2015,"NY","Combined Heat and Power, Industrial Power",931700,304711,61801,289871,57547,2489,215281,0,0,0,0,0,0,0,"36000","New York",1724759.1,"3.79","hours","15.57","mph"," 19,594,330","13.69",60.9,37.7
2015,"NY","Combined Heat and Power, Commercial Power",1236348,0,4536,760417,58728,0,0,0,212026,0,0,0,198114,2527,"36000","New York",1724759.1,"3.79","hours","15.57","mph"," 19,594,330","13.69",60.9,37.7
2015,"NY","Combined Heat and Power, Electric Power",16289685,0,0,15884354,117744,0,132323,0,79184,0,0,0,76079,0,"36000","New York",1724759.1,"3.79","hours","15.57","mph"," 19,594,330","13.69",60.9,37.7
2015,"NY","Electric Generators, Independent Power Producers",85441993,2075354,3722727,27926413,841318,3974491,268670,44602871,1333561,0,0,0,598588,97999,"36000","New York",1724759.1,"3.79","hours","15.57","mph"," 19,594,330","13.69",60.9,37.7
2015,"NY","Electric Generators, Electric Utilities",34681959,0,22225456,12062360,816955,0,0,0,0,0,-422812,0,0,0,"36000","New York",1724759.1,"3.79","hours","15.57","mph"," 19,594,330","13.69",60.9,37.7
2015,"OH","Total Electric Power Industry",121893401,71709530,456669,28033716,1317027,1203008,325902,17376736,472855,945021,0,0,-3135,56072,"39000","Ohio",677561.2,"4.15","hours","16.16","mph"," 11,560,380","13.44",45.2,53.3
2015,"OH","Combined Heat and Power, Industrial Power",861964,212120,0,84351,14154,33875,295566,0,15200,196773,0,0,7634,2291,"39000","Ohio",677561.2,"4.15","hours","16.16","mph"," 11,560,380","13.44",45.2,53.3
2015,"OH","Combined Heat and Power, Commercial Power",127981,0,0,116627,483,0,0,0,7896,0,0,0,0,2974,"39000","Ohio",677561.2,"4.15","hours","16.16","mph"," 11,560,380","13.44",45.2,53.3
2015,"OH","Combined Heat and Power, Electric Power",925708,0,0,147124,0,0,30336,0,0,748248,0,0,0,0,"39000","Ohio",677561.2,"4.15","hours","16.16","mph"," 11,560,380","13.44",45.2,53.3
2015,"OH","Electric Generators, Independent Power Producers",95573567,54317708,211813,20801373,1230840,1156047,0,17376736,444995,0,0,0,-7875,41930,"39000","Ohio",677561.2,"4.15","hours","16.16","mph"," 11,560,380","13.44",45.2,53.3
2015,"OH","Electric Generators, Electric Utilities",24404182,17179701,244856,6884240,71550,13086,0,0,4765,0,0,0,-2894,8877,"39000","Ohio",677561.2,"4.15","hours","16.16","mph"," 11,560,380","13.44",45.2,53.3
2015,"OK","Total Electric Power Industry",76135596,24867032,2663901,34286327,10812,14030897,244967,0,91201,0,-72496,0,11400,1556,"40000","Oklahoma",188056.6,"5.59","hours","16.46","mph"," 3,818,851","13.28",32.3,65.4
2015,"OK","Combined Heat and Power, Industrial Power",889481,372826,0,179912,1728,0,244967,0,78648,0,0,0,11400,0,"40000","Oklahoma",188056.6,"5.59","hours","16.46","mph"," 3,818,851","13.28",32.3,65.4
2015,"OK","Combined Heat and Power, Commercial Power",21,0,0,12,9,0,0,0,0,0,0,0,0,0,"40000","Oklahoma",188056.6,"5.59","hours","16.46","mph"," 3,818,851","13.28",32.3,65.4
2015,"OK","Combined Heat and Power, Electric Power",1889445,1831142,0,58303,0,0,0,0,0,0,0,0,0,0,"40000","Oklahoma",188056.6,"5.59","hours","16.46","mph"," 3,818,851","13.28",32.3,65.4
2015,"OK","Electric Generators, Independent Power Producers",24578492,0,0,11960917,0,12605022,0,0,12553,0,0,0,0,0,"40000","Oklahoma",188056.6,"5.59","hours","16.46","mph"," 3,818,851","13.28",32.3,65.4
2015,"OK","Electric Generators, Electric Utilities",48778157,22663064,2663901,22087182,9075,1425875,0,0,0,0,-72496,0,0,1556,"40000","Oklahoma",188056.6,"5.59","hours","16.46","mph"," 3,818,851","13.28",32.3,65.4
2015,"OR","Total Electric Power Industry",57866535,2377359,31253851,16237092,6065,6631555,747239,0,368525,0,0,178804,41835,24208,"41000","Oregon",243776.8,"4.03","hours","16.38","mph"," 3,900,343","13.81",56.5,40.4
2015,"OR","Combined Heat and Power, Industrial Power",675371,0,0,54824,0,0,594625,0,25922,0,0,0,0,0,"41000","Oregon",243776.8,"4.03","hours","16.38","mph"," 3,900,343","13.81",56.5,40.4
2015,"OR","Combined Heat and Power, Commercial Power",77670,0,0,51931,58,0,0,0,25680,0,0,0,0,0,"41000","Oregon",243776.8,"4.03","hours","16.38","mph"," 3,900,343","13.81",56.5,40.4
2015,"OR","Combined Heat and Power, Electric Power",5124703,0,0,5084758,0,0,0,0,39945,0,0,0,0,0,"41000","Oregon",243776.8,"4.03","hours","16.38","mph"," 3,900,343","13.81",56.5,40.4
2015,"OR","Electric Generators, Independent Power Producers",10683030,0,237832,4446753,0,5397731,152614,0,210950,0,0,177094,42296,17760,"41000","Oregon",243776.8,"4.03","hours","16.38","mph"," 3,900,343","13.81",56.5,40.4
2015,"OR","Electric Generators, Electric Utilities",41305761,2377359,31016019,6598826,6007,1233824,0,0,66029,0,0,1710,-461,6448,"41000","Oregon",243776.8,"4.03","hours","16.38","mph"," 3,900,343","13.81",56.5,40.4
2015,"PA","Total Electric Power Industry",214545267,64637233,2603704,59454655,729487,3352672,469842,80516752,1934118,420237,-508927,0,871601,63894,"42000","Pennsylvania",771897.9,"3.91","hours","17.42","mph"," 12,758,729","13.49",50,48.8
2015,"PA","Combined Heat and Power, Industrial Power",2816828,479217,0,1200610,172325,0,466713,0,69451,420237,0,0,0,8276,"42000","Pennsylvania",771897.9,"3.91","hours","17.42","mph"," 12,758,729","13.49",50,48.8
2015,"PA","Combined Heat and Power, Commercial Power",392125,2257,0,123247,2346,0,0,0,158614,0,0,0,102309,3353,"42000","Pennsylvania",771897.9,"3.91","hours","17.42","mph"," 12,758,729","13.49",50,48.8
2015,"PA","Combined Heat and Power, Electric Power",9001364,3182597,0,5587922,24635,0,3129,0,71613,0,0,0,131468,0,"42000","Pennsylvania",771897.9,"3.91","hours","17.42","mph"," 12,758,729","13.49",50,48.8
2015,"PA","Electric Generators, Independent Power Producers",202267834,60973162,2540881,52539029,529736,3352672,0,80516752,1634440,0,-508927,0,637823,52265,"42000","Pennsylvania",771897.9,"3.91","hours","17.42","mph"," 12,758,729","13.49",50,48.8
2015,"PA","Electric Generators, Electric Utilities",67115,0,62823,3847,446,0,0,0,0,0,0,0,0,0,"42000","Pennsylvania",771897.9,"3.91","hours","17.42","mph"," 12,758,729","13.49",50,48.8
2015,"RI","Total Electric Power Industry",6939019,0,3148,6585943,114273,10067,0,0,211238,0,0,0,0,14351,"44000","Rhode Island",60556.3,"4.23","hours","14.91","mph"," 1,053,252","13.58",59.4,38.6
2015,"RI","Combined Heat and Power, Commercial Power",73339,0,0,49846,16494,6999,0,0,0,0,0,0,0,0,"44000","Rhode Island",60556.3,"4.23","hours","14.91","mph"," 1,053,252","13.58",59.4,38.6
2015,"RI","Electric Generators, Independent Power Producers",6854141,0,3148,6536097,86240,3068,0,0,211238,0,0,0,0,14351,"44000","Rhode Island",60556.3,"4.23","hours","14.91","mph"," 1,053,252","13.58",59.4,38.6
2015,"RI","Electric Generators, Electric Utilities",11539,0,0,0,11539,0,0,0,0,0,0,0,0,0,"44000","Rhode Island",60556.3,"4.23","hours","14.91","mph"," 1,053,252","13.58",59.4,38.6
2015,"SC","Total Electric Power Industry",96532213,22631173,2564360,16549306,193195,0,2102993,53156320,186386,0,-904379,0,48638,4220,"45000","South Carolina",244881.7,"5.06","hours","15.88","mph"," 4,727,273","13.28",43.4,55.1
2015,"SC","Combined Heat and Power, Industrial Power",1686305,143389,0,37809,14732,0,1397378,0,48762,0,0,0,44236,0,"45000","South Carolina",244881.7,"5.06","hours","15.88","mph"," 4,727,273","13.28",43.4,55.1
2015,"SC","Combined Heat and Power, Commercial Power",4059,0,2352,1574,133,0,0,0,0,0,0,0,0,0,"45000","South Carolina",244881.7,"5.06","hours","15.88","mph"," 4,727,273","13.28",43.4,55.1
2015,"SC","Combined Heat and Power, Electric Power",1337699,0,0,1251590,10071,0,71636,0,0,0,0,0,4403,0,"45000","South Carolina",244881.7,"5.06","hours","15.88","mph"," 4,727,273","13.28",43.4,55.1
2015,"SC","Electric Generators, Independent Power Producers",1092297,0,65295,687654,1017,0,318630,0,15481,0,0,0,0,4220,"45000","South Carolina",244881.7,"5.06","hours","15.88","mph"," 4,727,273","13.28",43.4,55.1
2015,"SC","Electric Generators, Electric Utilities",92411853,22487784,2496713,14570680,167242,0,315350,53156320,122143,0,-904379,0,0,0,"45000","South Carolina",244881.7,"5.06","hours","15.88","mph"," 4,727,273","13.28",43.4,55.1
2015,"SD","Total Electric Power Industry",9633033,1495079,4850485,772753,17203,2497513,0,0,0,0,0,0,0,0,"46000","South Dakota",54789.4,"5.23","hours","21.32","mph"," 834,708","13.59",35.6,61.8
2015,"SD","Combined Heat and Power, Commercial Power",24,0,0,0,24,0,0,0,0,0,0,0,0,0,"46000","South Dakota",54789.4,"5.23","hours","21.32","mph"," 834,708","13.59",35.6,61.8
2015,"SD","Electric Generators, Independent Power Producers",1666851,0,0,0,39,1666812,0,0,0,0,0,0,0,0,"46000","South Dakota",54789.4,"5.23","hours","21.32","mph"," 834,708","13.59",35.6,61.8
2015,"SD","Electric Generators, Electric Utilities",7966158,1495079,4850485,772753,17140,830701,0,0,0,0,0,0,0,0,"46000","South Dakota",54789.4,"5.23","hours","21.32","mph"," 834,708","13.59",35.6,61.8
2015,"TN","Total Electric Power Industry",75214636,30586331,9581240,9323730,135133,45841,922055,24960472,81768,11960,-530702,0,20659,76147,"47000","Tennessee",369574.3,"4.45","hours","17.43","mph"," 6,451,365","13.19",37.5,60.7
2015,"TN","Combined Heat and Power, Industrial Power",2197167,1001968,0,233325,1618,0,922055,0,5581,11960,0,0,20659,0,"47000","Tennessee",369574.3,"4.45","hours","17.43","mph"," 6,451,365","13.19",37.5,60.7
2015,"TN","Combined Heat and Power, Commercial Power",146238,0,0,143473,21,0,0,0,0,0,0,0,0,2744,"47000","Tennessee",369574.3,"4.45","hours","17.43","mph"," 6,451,365","13.19",37.5,60.7
2015,"TN","Electric Generators, Independent Power Producers",195454,0,0,0,23,45841,0,0,76187,0,0,0,0,73403,"47000","Tennessee",369574.3,"4.45","hours","17.43","mph"," 6,451,365","13.19",37.5,60.7
2015,"TN","Electric Generators, Electric Utilities",72675778,29584364,9581240,8946932,133472,0,0,24960472,0,0,-530702,0,0,0,"47000","Tennessee",369574.3,"4.45","hours","17.43","mph"," 6,451,365","13.19",37.5,60.7
2015,"TX","Total Electric Power Industry",449826336,121554284,956410,237731427,241564,44833365,656580,39354677,783645,2579301,0,0,734324,400759,"48000","Texas",1775587.8,"4.92","hours","15.55","mph"," 26,092,033","13.21",46.5,52.1
2015,"TX","Combined Heat and Power, Industrial Power",42004492,0,0,39417221,135465,0,432550,0,110716,1264905,0,0,643634,0,"48000","Texas",1775587.8,"4.92","hours","15.55","mph"," 26,092,033","13.21",46.5,52.1
2015,"TX","Combined Heat and Power, Commercial Power",712065,0,0,645223,757,30707,0,0,33366,0,0,0,0,2012,"48000","Texas",1775587.8,"4.92","hours","15.55","mph"," 26,092,033","13.21",46.5,52.1
2015,"TX","Combined Heat and Power, Electric Power",45194121,0,0,43789035,0,0,0,0,0,1314396,0,0,90690,0,"48000","Texas",1775587.8,"4.92","hours","15.55","mph"," 26,092,033","13.21",46.5,52.1
2015,"TX","Electric Generators, Independent Power Producers",273703690,75825583,38121,112763076,63119,44521435,99368,39354677,639563,0,0,0,0,398747,"48000","Texas",1775587.8,"4.92","hours","15.55","mph"," 26,092,033","13.21",46.5,52.1
2015,"TX","Electric Generators, Electric Utilities",88211969,45728700,918289,41116872,42223,281223,124662,0,0,0,0,0,0,0,"48000","Texas",1775587.8,"4.92","hours","15.55","mph"," 26,092,033","13.21",46.5,52.1
2015,"US-Total","Total Electric Power Industry",4077527880,1352398197,249080085,1333482110,28248749,190718548,41928506,797177877,21703372,13116698,-5091488,15917575,13954748,24892904,0,0,0,0,0,0,0,0,0,0,0
2015,"US-Total","Combined Heat and Power, Industrial Power",145712028,10896104,1409502,88355054,1552439,53354,27317792,0,1243257,9401265,0,0,5462236,21025,0,0,0,0,0,0,0,0,0,0,0
2015,"US-Total","Combined Heat and Power, Commercial Power",12595196,508793,34891,7470849,191159,118409,47904,0,2637183,0,0,0,1169670,416337,0,0,0,0,0,0,0,0,0,0,0
2015,"US-Total","Combined Heat and Power, Electric Power",155172552,17079284,0,127892051,2280011,0,2227136,0,1174726,3516719,0,0,1002625,0,0,0,0,0,0,0,0,0,0,0,0
2015,"US-Total","Electric Generators, Independent Power Producers",1448725510,325528915,17995772,491947253,5560833,160135043,9317620,380498336,15174781,0,-986515,14828965,5762631,22961875,0,0,0,0,0,0,0,0,0,0,0
2015,"US-Total","Electric Generators, Electric Utilities",2315322594,998385101,229639920,617816903,18664308,30411742,3018053,416679541,1473424,198714,-4104973,1088610,557586,1493666,0,0,0,0,0,0,0,0,0,0,0
2015,"UT","Total Electric Power Industry",41949120,31656489,768773,8217665,19732,625917,0,0,85131,8304,0,429517,105732,31859,"49000","Utah",197561.9,"5.26","hours","18.26","mph"," 2,858,111","13.91",37.6,58.1
2015,"UT","Combined Heat and Power, Industrial Power",970059,423694,0,435525,398,0,0,0,0,8304,0,0,102138,0,"49000","Utah",197561.9,"5.26","hours","18.26","mph"," 2,858,111","13.91",37.6,58.1
2015,"UT","Combined Heat and Power, Commercial Power",92926,0,0,78353,0,0,0,0,14573,0,0,0,0,0,"49000","Utah",197561.9,"5.26","hours","18.26","mph"," 2,858,111","13.91",37.6,58.1
2015,"UT","Combined Heat and Power, Electric Power",7475,0,0,141,0,0,0,0,3740,0,0,0,3594,0,"49000","Utah",197561.9,"5.26","hours","18.26","mph"," 2,858,111","13.91",37.6,58.1
2015,"UT","Electric Generators, Independent Power Producers",1497580,417625,8806,176168,573,625917,0,0,66818,0,0,169814,0,31859,"49000","Utah",197561.9,"5.26","hours","18.26","mph"," 2,858,111","13.91",37.6,58.1
2015,"UT","Electric Generators, Electric Utilities",39381081,30815170,759967,7527479,18762,0,0,0,0,0,0,259703,0,0,"49000","Utah",197561.9,"5.26","hours","18.26","mph"," 2,858,111","13.91",37.6,58.1
2015,"VA","Total Electric Power Industry",84411592,17231426,1158428,33284216,1107835,0,3041126,28060358,1103032,0,-1036382,0,461553,0,"51000","Virginia",549535.8,"4.13","hours","19.32","mph"," 8,185,131","13.94",54.1,44
2015,"VA","Combined Heat and Power, Industrial Power",2458938,311532,12375,530849,6934,0,1587262,0,9985,0,0,0,0,0,"51000","Virginia",549535.8,"4.13","hours","19.32","mph"," 8,185,131","13.94",54.1,44
2015,"VA","Combined Heat and Power, Commercial Power",463144,18598,0,6128,1356,0,0,0,228665,0,0,0,208396,0,"51000","Virginia",549535.8,"4.13","hours","19.32","mph"," 8,185,131","13.94",54.1,44
2015,"VA","Combined Heat and Power, Electric Power",1765112,258580,0,1445996,60536,0,0,0,0,0,0,0,0,0,"51000","Virginia",549535.8,"4.13","hours","19.32","mph"," 8,185,131","13.94",54.1,44
2015,"VA","Electric Generators, Independent Power Producers",12151327,619616,74349,9900124,188084,0,255258,0,860739,0,0,0,253157,0,"51000","Virginia",549535.8,"4.13","hours","19.32","mph"," 8,185,131","13.94",54.1,44
2015,"VA","Electric Generators, Electric Utilities",67573071,16023099,1071704,21401118,850925,0,1198607,28060358,3642,0,-1036382,0,0,0,"51000","Virginia",549535.8,"4.13","hours","19.32","mph"," 8,185,131","13.94",54.1,44
2015,"VT","Total Electric Power Industry",1982047,0,1139498,1493,3056,325365,445620,0,18993,0,0,0,0,48022,"50000","Vermont",33435,"4.13","hours","18.07","mph"," 626,358","14.01",66.1,30.7
